event_date,location,country,latitude,longitude,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,publication_date,event_year,total_occupants,fatality_rate,serious_injury_rate,destroyed,make_model
2021-07-19,"Amana, IA",United States,414741N,0915154W,Non-Fatal,Substantial,Airplane,Grumman Acft Eng Cor-Schweizer,G-164B,No,1,,Aerial Application,0,0,0,1,VMC,2021-07-22,2021,1,0.0,0.0,0,Grumman Acft Eng Cor-Schweizer_G-164B
2021-07-19,"King Salmon, AK",United States,584920N,1553426W,Non-Fatal,Substantial,Airplane,De Havilland,DHC-2 MK 1,No,1,,Other Work Use,0,0,0,2,,,2021,2,0.0,0.0,0,De Havilland_DHC-2 MK 1
2021-07-19,"Brenham, TX",United States,030558N,0962118W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,180H,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Cessna Aircraft Company_180H
2021-07-19,"Rochester, NY",United States,004379N,0774019W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Cessna Aircraft Company_172
2021-07-20,"Contrada Coccaro Fasano, Italy",Italy,405239N,0172259E,Fatal,Substantial,Airplane,Piper Aircraft,PA28,No,1,,,2,0,0,0,,,2021,2,1.0,0.0,0,Piper Aircraft_PA28
2021-07-21,"Reading, PA",United States,402243N,0755755W,Non-Fatal,Unknown,Airplane,Cessna Aircraft Company,560XL,No,2,,Executive/Corporate,0,0,0,6,VMC,,2021,6,0.0,0.0,0,Cessna Aircraft Company_560XL
2021-07-21,"Dubai, Turks And Caicos",Turks And Caicos,251510N,0552152E,,Minor,Airplane,Boeing,737,No,,,,0,0,0,0,,,2021,0,,,0,Boeing_737
2021-07-21,"Renton, WA",United States,472959N,0122139W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172I,No,1,,,0,0,0,2,VMC,,2021,2,0.0,0.0,0,Cessna Aircraft Company_172I
2021-07-22,"Brooksville, FL",United States,282825N,0822720W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Cessna Aircraft Company_172
2021-07-22,"Chelan, WA",United States,047521N,1195629W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-34-200T,No,2,Reciprocating,Personal,0,0,0,1,VMC,2021-09-20,2021,1,0.0,0.0,0,Piper Aircraft_PA-34-200T
2021-07-22,"New Albany, MS",United States,343322N,0089131W,Non-Fatal,Substantial,Airplane,Mooney,M20F,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Mooney_M20F
2021-07-22,"Caddo Mills, TX",United States,033357N,0961340E,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,140,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Cessna Aircraft Company_140
2021-07-23,"Baraboo, WI",United States,433128N,0894639W,Non-Fatal,Substantial,Airplane,Boeing,E75,No,1,Reciprocating,Personal,0,0,0,1,VMC,2021-09-20,2021,1,0.0,0.0,0,Boeing_E75
2021-07-23,"Arden, NC",United States,352820N,0823255W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150,No,1,,Personal,0,0,0,1,VMC,2021-08-17,2021,1,0.0,0.0,0,Cessna Aircraft Company_150
2021-07-23,"Anchorage, AK",United States,611053N,1495820W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-14,No,1,,Personal,0,0,0,1,VMC,2021-08-09,2021,1,0.0,0.0,0,Piper Aircraft_PA-14
2021-07-23,"Harrah, OK",United States,352824N,0971111W,Non-Fatal,Substantial,Airplane,Aeronca,7AC,No,1,,Instructional,0,2,0,0,VMC,2021-12-16,2021,2,0.0,1.0,0,Aeronca_7AC
2021-07-23,"Doncaster, OF",United Kingdom,,,Non-Fatal,Minor,Airplane,Piper Aircraft,PA31,No,2,,,0,0,0,3,,,2021,3,0.0,0.0,0,Piper Aircraft_PA31
2021-07-23,"Mineral Wells, TX",United States,324722N,0009849E,Non-Fatal,Substantial,Airplane,Beechcraft,35-A33,No,1,,Personal,0,2,0,0,VMC,2021-10-29,2021,2,0.0,1.0,0,Beechcraft_35-A33
2021-07-24,"Rock Falls, IL",United States,414424N,0894053W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150F,No,1,,Personal,0,0,0,2,VMC,2021-08-05,2021,2,0.0,0.0,0,Cessna Aircraft Company_150F
2021-07-24,"Larimore, ND",United States,475440N,0097392W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA18,No,1,,Personal,0,0,1,1,VMC,2021-08-09,2021,2,0.0,0.0,0,Piper Aircraft_PA18
2021-07-24,"Mt. Hood, OR",United States,453533N,1213255W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,180K,No,1,,Personal,0,1,0,1,VMC,2021-08-06,2021,2,0.0,0.5,0,Cessna Aircraft Company_180K
2021-07-24,"Sandpoint, ID",United States,481758N,1163335W,Non-Fatal,Substantial,Airplane,Piper Aircraft,J3C-65,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Piper Aircraft_J3C-65
2021-07-24,"Rock Springs, WY",United States,413539N,0109355W,Non-Fatal,Unknown,Airplane,Cessna Aircraft Company,340,No,2,,Personal,0,0,0,4,,,2021,4,0.0,0.0,0,Cessna Aircraft Company_340
2021-07-25,"Benoit, MS",United States,333610N,0091123W,Fatal,Substantial,Airplane,Air Tractor Inc,AT-802,No,1,,Aerial Application,1,0,0,0,VMC,2021-08-23,2021,1,1.0,0.0,0,Air Tractor Inc_AT-802
2021-07-25,"Sonana, OF",Colombia,000751N,0703445W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,206,No,1,,,0,3,0,0,,,2021,3,0.0,1.0,0,Cessna Aircraft Company_206
2021-07-25,"Bozeman, MT",United States,454638N,0011191W,Non-Fatal,Substantial,Airplane,Stinson,108-1,No,1,Reciprocating,Personal,0,2,0,0,VMC,2021-11-16,2021,2,0.0,1.0,0,Stinson_108-1
2021-07-25,"Kernville, CA",United States,354342N,1182511W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172N,No,1,Reciprocating,Personal,0,1,0,2,VMC,2021-09-20,2021,3,0.0,0.3333333333333333,0,Cessna Aircraft Company_172N
2021-07-25,"Bloomsburg, PA",United States,405952N,0076267W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,140,No,1,,Instructional,0,0,0,2,VMC,,2021,2,0.0,0.0,0,Cessna Aircraft Company_140
2021-07-26,"Murfreesboro, TN",United States,355314N,0862213W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,140,No,1,,Personal,0,0,1,0,VMC,2021-08-18,2021,1,0.0,0.0,0,Cessna Aircraft Company_140
2021-07-26,"Truckee, CA",United States,391932N,0120946W,Fatal,Destroyed,Airplane,Bombardier,CL-600-2B16,No,2,,Personal,6,0,0,0,VMC,2021-08-23,2021,6,1.0,0.0,1,Bombardier_CL-600-2B16
2021-07-26,"Norderney, Germany",Germany,,,Fatal,Substantial,Airplane,Cessna Aircraft Company,208,No,,,,1,0,0,0,,,2021,1,1.0,0.0,0,Cessna Aircraft Company_208
2021-07-26,"Eagle River, AK",United States,611154N,0149750W,Fatal,Substantial,Airplane,Cessna Aircraft Company,172P,No,1,,Instructional,2,0,0,0,VMC,2021-08-11,2021,2,1.0,0.0,0,Cessna Aircraft Company_172P
2021-07-27,"Farmingdale, NY",United States,404342N,0732453W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,,Instructional,0,0,0,1,VMC,,2021,1,0.0,0.0,0,Cessna Aircraft Company_172
2021-07-27,"Peyton, CO",United States,385634N,1043412W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,T210F,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Cessna Aircraft Company_T210F
2021-07-27,"Mount Pleasant, SC",United States,325411N,0079473W,Non-Fatal,Substantial,Airplane,Socata,TBM-700 C2,No,1,,Personal,0,0,0,5,VMC,2021-08-20,2021,5,0.0,0.0,0,Socata_TBM-700 C2
2021-07-27,"Patterson, LA",United States,294252N,0911755W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182T,No,1,,Business,0,0,0,1,VMC,2021-08-17,2021,1,0.0,0.0,0,Cessna Aircraft Company_182T
2021-07-28,"Paranam, Suriname",Suriname,,,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,206,No,,,,0,0,0,6,,,2021,6,0.0,0.0,0,Cessna Aircraft Company_206
2021-07-28,"Lexington, KY",United States,375714N,0842424W,Non-Fatal,Substantial,Airplane,Boeing,B75N1,No,1,,Personal,0,0,0,2,VMC,2021-08-17,2021,2,0.0,0.0,0,Boeing_B75N1
2021-07-28,"Adrian, MI",United States,041524N,0084438E,Non-Fatal,Substantial,Airplane,North American Aviation,AT-6F,No,1,,Instructional,0,0,0,2,,,2021,2,0.0,0.0,0,North American Aviation_AT-6F
2021-07-29,"Ripon, WI",United States,435141N,0884813W,Non-Fatal,Substantial,Airplane,Stinson,JR. SR,No,1,Reciprocating,Personal,0,1,0,3,VMC,2021-11-30,2021,4,0.0,0.25,0,Stinson_JR. SR
2021-07-30,"Banning, CA",United States,335546N,1165112W,Fatal,Substantial,Airplane,Cessna Aircraft Company,150,No,1,,Personal,2,0,0,0,VMC,2021-08-06,2021,2,1.0,0.0,0,Cessna Aircraft Company_150
2021-07-30,"Readington, NJ",United States,403458N,0744412W,Non-Fatal,Substantial,Airplane,Beechcraft,K35,No,1,,Personal,0,0,0,2,,,2021,2,0.0,0.0,0,Beechcraft_K35
2021-07-30,"Fort Sumner, NM",United States,034397N,1042120W,Non-Fatal,Destroyed,Airplane,Air Tractor Inc,AT-802A,No,1,,Aerial Application,0,0,1,0,,,2021,1,0.0,0.0,1,Air Tractor Inc_AT-802A
2021-07-31,"Hartford, WI",United States,043213N,0088241W,Fatal,Substantial,Airplane,Piper Aircraft,J3C-65,No,1,,Instructional,1,0,1,0,VMC,2021-08-12,2021,2,0.5,0.0,0,Piper Aircraft_J3C-65
2021-07-31,"Ennis, TX",United States,322011N,0963959W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182N,No,1,,Skydiving,0,0,0,6,VMC,2021-08-17,2021,6,0.0,0.0,0,Cessna Aircraft Company_182N
2021-07-31,"Martinsburg, WV",United States,039248N,0775859W,Non-Fatal,Unknown,Airplane,Cessna Aircraft Company,172,No,1,,Instructional,0,0,0,2,,,2021,2,0.0,0.0,0,Cessna Aircraft Company_172
2021-07-31,"Belgrade, Russia",Russia,044495N,0201833E,Non-Fatal,Minor,Airplane,Piper Aircraft,PA34,No,,,,0,0,0,1,,,2021,1,0.0,0.0,0,Piper Aircraft_PA34
2021-07-31,"Tannheim, Germany",Germany,,,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182,No,,,,0,0,0,1,,,2021,1,0.0,0.0,0,Cessna Aircraft Company_182
2021-07-31,"Eugene, OR",United States,044728N,1231243W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182E,No,1,,Personal,0,0,0,1,VMC,2021-09-30,2021,1,0.0,0.0,0,Cessna Aircraft Company_182E
2021-08-01,"Nottinghamshire, United Kingdom",United Kingdom,,,,Unknown,Airplane,Cessna Aircraft Company,150,No,1,,,0,0,0,0,,,2021,0,,,0,Cessna Aircraft Company_150
2021-08-02,"Igiugig, AK",United States,059716N,0155242W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,U206F,No,1,,Other Work Use,0,3,0,1,,,2021,4,0.0,0.75,0,Cessna Aircraft Company_U206F
2021-08-02,"Amado, AZ",United States,031396N,0111252W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-140,No,1,,Personal,0,0,0,2,VMC,2021-08-19,2021,2,0.0,0.0,0,Piper Aircraft_PA-28-140
2021-08-02,"Waxhaw, NC",United States,034526N,0804434W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,,Personal,0,3,0,0,VMC,2021-09-09,2021,3,0.0,1.0,0,Cessna Aircraft Company_172
2021-08-02,"Sterling, AK",United States,603143N,1504948W,Non-Fatal,Substantial,Airplane,Stinson,108-1,No,1,,Personal,0,0,0,4,VMC,2021-08-12,2021,4,0.0,0.0,0,Stinson_108-1
2021-08-02,"Somerville, NJ",United States,403734N,0744012W,Non-Fatal,Unknown,Airplane,Cessna Aircraft Company,210N,No,1,,Personal,0,0,0,1,VMC,,2021,1,0.0,0.0,0,Cessna Aircraft Company_210N
2021-08-03,"Jeffersonville, IN",United States,038220N,0854417W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-181,No,1,,Instructional,0,0,0,2,VMC,2021-08-26,2021,2,0.0,0.0,0,Piper Aircraft_PA-28-181
2021-08-03,"Tucson, AZ",United States,032731N,1105648W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172F,No,1,,Personal,0,0,0,2,,,2021,2,0.0,0.0,0,Cessna Aircraft Company_172F
2021-08-03,"Iron Mountain, MI",United States,045496N,0088652W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,,Personal,0,0,0,2,VMC,2021-09-29,2021,2,0.0,0.0,0,Cessna Aircraft Company_172
2021-08-04,"Wooster, OH",United States,404818N,0081566E,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-502,No,1,,,0,0,1,0,,,2021,1,0.0,0.0,0,Air Tractor Inc_AT-502
2021-08-04,"Starkville, MS",United States,333055N,0884122W,Fatal,Destroyed,Airplane,North American Aviation,T-6G,No,1,,Personal,2,0,0,0,VMC,2021-08-17,2021,2,1.0,0.0,1,North American Aviation_T-6G
2021-08-04,"Mer Rouge, LA",United States,324623N,0091472W,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-602,No,1,,Aerial Application,0,1,0,0,VMC,2021-08-26,2021,1,0.0,1.0,0,Air Tractor Inc_AT-602
2021-08-05,"Ketchikan, AK",United States,552857N,1311331W,Fatal,Destroyed,Airplane,De Havilland,DHC-2 MK.I,No,1,,,6,0,0,0,VMC,2021-08-30,2021,6,1.0,0.0,1,De Havilland_DHC-2 MK.I
2021-08-06,"Gosport, IN",United States,392056N,0086405W,Non-Fatal,Substantial,Airplane,Piper Aircraft,J3C-65,No,1,,Personal,0,0,0,1,VMC,2021-08-20,2021,1,0.0,0.0,0,Piper Aircraft_J3C-65
2021-08-06,"Metaline Falls, WA",United States,485045N,1171645W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,170A,No,1,Reciprocating,Personal,0,2,0,0,VMC,2021-09-20,2021,2,0.0,1.0,0,Cessna Aircraft Company_170A
2021-08-06,"Topeka, KS",United States,039131N,0954540W,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-502B,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2021-10-19,2021,1,0.0,0.0,0,Air Tractor Inc_AT-502B
2021-08-06,"Miami, FL",United States,253836N,0802541W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,,Instructional,0,0,0,2,VMC,,2021,2,0.0,0.0,0,Cessna Aircraft Company_172
2021-08-07,"Victoria, MN",United States,445133N,0933948W,Fatal,Destroyed,Airplane,Mooney,M20M,No,1,,Personal,3,0,0,0,IMC,2021-08-25,2021,3,1.0,0.0,1,Mooney_M20M
2021-08-07,"Oxford, CT",United States,412842N,0007387W,Non-Fatal,Substantial,Airplane,Beechcraft,F33A,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Beechcraft_F33A
2021-08-07,"Athol, ID",United States,475841N,1164734W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,,Instructional,0,0,0,2,VMC,2021-10-27,2021,2,0.0,0.0,0,Cessna Aircraft Company_172
2021-08-08,"Navasota, TX",United States,302223N,0096648W,Non-Fatal,Unknown,Airplane,Piper Aircraft,PA-34-200T,No,2,Reciprocating,Instructional,0,0,0,2,VMC,2021-10-19,2021,2,0.0,0.0,0,Piper Aircraft_PA-34-200T
2021-08-09,"Melbourne, AR",United States,036324N,0091508W,Fatal,Destroyed,Airplane,Cessna Aircraft Company,210H,No,1,,Personal,1,0,0,0,VMC,2021-08-23,2021,1,1.0,0.0,1,Cessna Aircraft Company_210H
2021-08-09,"Reno, NV",United States,392546N,1193944W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,Reciprocating,Personal,0,0,0,3,VMC,2021-11-16,2021,3,0.0,0.0,0,Cessna Aircraft Company_172
2021-08-09,"Prestwick, United Kingdom",United Kingdom,552929N,0043623W,Non-Fatal,Unknown,Airplane,Cessna Aircraft Company,172,No,,,,0,0,0,2,,,2021,2,0.0,0.0,0,Cessna Aircraft Company_172
2021-08-10,"Strasburg, ND",United States,046513N,0100141W,Fatal,Substantial,Airplane,Rockwell International,S2R,No,1,,Aerial Application,1,0,0,0,VMC,2021-08-30,2021,1,1.0,0.0,0,Rockwell International_S2R
2021-08-10,"West Fargo, ND",United States,465414N,0965547W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,210D,No,1,,Personal,0,0,1,0,VMC,2021-08-17,2021,1,0.0,0.0,0,Cessna Aircraft Company_210D
2021-08-10,"Whitefish, MT",United States,482429N,1141758W,Non-Fatal,Substantial,Airplane,Bellanca,14-19-3,No,1,,Personal,0,0,0,2,,,2021,2,0.0,0.0,0,Bellanca_14-19-3
2021-08-10,"Talkeetna, AK",United States,062387N,0149337W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-18,No,1,,Personal,0,2,0,0,VMC,2021-10-08,2021,2,0.0,1.0,0,Piper Aircraft_PA-18
2021-08-11,"Helena, MT",United States,464425N,1115639W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,425,No,2,,Business,0,0,3,0,VMC,2021-09-01,2021,3,0.0,0.0,0,Cessna Aircraft Company_425
2021-08-11,"Wadsworth, OH",United States,041148N,0081480W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150M,No,1,,Personal,0,0,0,2,VMC,2021-08-31,2021,2,0.0,0.0,0,Cessna Aircraft Company_150M
2021-08-11,"Phoenix, AZ",United States,331622N,0112424W,Non-Fatal,Substantial,Airplane,Mcdonnell Douglas,MD-11F,No,3,,,0,0,0,2,,,2021,2,0.0,0.0,0,Mcdonnell Douglas_MD-11F
2021-08-11,"Popple Depot-New Brunswick, OF",Canada,,,Non-Fatal,Substantial,Airplane,Air Tractor: Air Tractor Inc,AT802,No,,,,0,1,0,0,,,2021,1,0.0,1.0,0,Air Tractor: Air Tractor Inc_AT802
2021-08-12,"Stanley, NM",United States,035104N,0105587W,Non-Fatal,Substantial,Airplane,Beechcraft,77,No,1,,Personal,0,0,0,1,VMC,2021-09-15,2021,1,0.0,0.0,0,Beechcraft_77
2021-08-12,"Puyallup, WA",United States,047614N,1221714W,Non-Fatal,Substantial,Airplane,North American Aviation,T-28B,No,1,,Personal,0,0,0,1,,2021-09-17,2021,1,0.0,0.0,0,North American Aviation_T-28B
2021-08-12,"Rohn, AK",United States,621737N,1532227W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-18-150,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Piper Aircraft_PA-18-150
2021-08-13,"Panguitch, UT",United States,375120N,1122317W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-140,No,1,Reciprocating,Personal,0,0,0,3,VMC,2021-09-20,2021,3,0.0,0.0,0,Piper Aircraft_PA-28-140
2021-08-13,"Churchdown, OF",United Kingdom,,,Non-Fatal,Substantial,Airplane,Beechcraft,95 55,No,,,,0,0,0,1,,,2021,1,0.0,0.0,0,Beechcraft_95 55
2021-08-13,"Greenville, IL",United States,385010N,0892244W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,140,No,1,Reciprocating,Personal,0,0,0,1,VMC,2021-10-20,2021,1,0.0,0.0,0,Cessna Aircraft Company_140
2021-08-13,"Soldotna, AK",United States,602831N,0151223W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,180H,No,1,,Instructional,0,0,0,2,VMC,2021-10-05,2021,2,0.0,0.0,0,Cessna Aircraft Company_180H
2021-08-14,"Guam, PO",United States,,,,Minor,Airplane,Airbus,321,No,,,,0,0,0,0,,,2021,0,,,0,Airbus_321
2021-08-15,"Albuquerque, NM",United States,035220N,1063630W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,177RG,No,1,,Personal,0,0,0,1,VMC,2021-09-01,2021,1,0.0,0.0,0,Cessna Aircraft Company_177RG
2021-08-15,"Tyonek, AK",United States,611238N,1505639W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-14,No,1,,Personal,0,2,1,0,VMC,,2021,3,0.0,0.6666666666666666,0,Piper Aircraft_PA-14
2021-08-15,"Marbach, Germany",Germany,,,,Substantial,Airplane,Cessna Aircraft Company,P210N,No,1,,,0,0,0,0,,,2021,0,,,0,Cessna Aircraft Company_P210N
2021-08-15,"Heavener, OK",United States,344636N,0943056W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150H,No,1,,Personal,0,0,0,1,VMC,2021-10-29,2021,1,0.0,0.0,0,Cessna Aircraft Company_150H
2021-08-16,"Bountiful, UT",United States,405545N,1114822W,Fatal,Destroyed,Airplane,Cessna Aircraft Company,182H,No,1,,Personal,3,0,0,0,VMC,2021-09-09,2021,3,1.0,0.0,1,Cessna Aircraft Company_182H
2021-08-16,"Fairbanks, AK",United States,064569N,1481215W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,208,No,1,,,0,0,0,9,,2021-09-10,2021,9,0.0,0.0,0,Cessna Aircraft Company_208
2021-08-17,"Orlando, FL",United States,283253N,0811216W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-140,No,1,,Instructional,0,1,1,0,,2021-09-09,2021,2,0.0,0.5,0,Piper Aircraft_PA-28-140
2021-08-18,"Lou, KY",United States,381341N,0853949W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172R,No,1,,Instructional,0,0,0,2,VMC,,2021,2,0.0,0.0,0,Cessna Aircraft Company_172R
2021-08-19,"New Braunfels, TX",United States,294227N,0098230W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,Reciprocating,Personal,0,0,0,2,VMC,2021-11-16,2021,2,0.0,0.0,0,Cessna Aircraft Company_172
2021-08-20,"Wadesboro, NC",United States,035151N,0080521W,Fatal,Destroyed,Airplane,Piper Aircraft,PA24,No,1,,Personal,2,0,0,0,VMC,2021-08-26,2021,2,1.0,0.0,1,Piper Aircraft_PA24
2021-08-20,"Wilkes-Barre, PA",United States,412037N,0754316W,Fatal,Destroyed,Airplane,North American Aviation,SNJ-2,No,1,,Other,1,0,0,0,VMC,2021-09-09,2021,1,1.0,0.0,1,North American Aviation_SNJ-2
2021-08-20,"Urbana, OH",United States,040359N,0834628W,Fatal,Destroyed,Airplane,Socata,TBM 700,No,1,,Personal,1,0,0,0,VMC,2021-08-27,2021,1,1.0,0.0,1,Socata_TBM 700
2021-08-20,"Palmer, AK",United States,613149N,0014913W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-18-150,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Piper Aircraft_PA-18-150
2021-08-20,"Madrid, Spain",Spain,,,,Unknown,Airplane,Boeing,737,No,,,,0,0,0,0,,,2021,0,,,0,Boeing_737
2021-08-21,"Fort Worth, TX",United States,324929N,0973151W,Fatal,Substantial,Airplane,Aeronca,7AC,No,1,,Personal,2,0,0,0,VMC,2021-08-31,2021,2,1.0,0.0,0,Aeronca_7AC
2021-08-21,"Kodiak, AK",United States,572947N,1523453W,Non-Fatal,Substantial,Airplane,De Havilland,DHC-2 MK. I(L20A),No,1,,Personal,0,0,0,1,VMC,,2021,1,0.0,0.0,0,De Havilland_DHC-2 MK. I(L20A)
2021-08-21,"Bettles, AK",United States,068431N,1555020W,Non-Fatal,Substantial,Airplane,De Havilland,DHC-3,No,1,,Business,0,0,0,3,VMC,2021-10-04,2021,3,0.0,0.0,0,De Havilland_DHC-3
2021-08-22,"Adrian, MO",United States,038263N,0942635W,Fatal,Substantial,Airplane,Piper Aircraft,J3C-65,No,1,,Personal,1,0,0,0,VMC,2021-09-08,2021,1,1.0,0.0,0,Piper Aircraft_J3C-65
2021-08-23,"Port Alfredsouth, OF",South Africa,,,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA18,No,,,,0,0,0,1,,,2021,1,0.0,0.0,0,Piper Aircraft_PA18
2021-08-23,"Hayward, CA",United States,373932N,0122718W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172N,No,1,,Personal,0,0,0,1,VMC,,2021,1,0.0,0.0,0,Cessna Aircraft Company_172N
2021-08-24,"Cleburne, TX",United States,322027N,0973848W,Non-Fatal,Substantial,Airplane,Beechcraft,A36,No,1,,Personal,0,0,0,1,VMC,2021-08-26,2021,1,0.0,0.0,0,Beechcraft_A36
2021-08-24,"Gypsum, CO",United States,393723N,1065618W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-181,No,1,Reciprocating,Personal,0,0,0,1,VMC,2021-10-19,2021,1,0.0,0.0,0,Piper Aircraft_PA-28-181
2021-08-24,"Lansing, MI",United States,424643N,0843353W,Non-Fatal,Destroyed,Airplane,Cirrus Design Corp,SF50,No,1,,Business,0,0,0,4,VMC,2021-09-01,2021,4,0.0,0.0,1,Cirrus Design Corp_SF50
2021-08-24,"Del Mar, CA",United States,325821N,0117151W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-32-300,No,1,,Personal,0,0,0,2,VMC,2021-09-15,2021,2,0.0,0.0,0,Piper Aircraft_PA-32-300
2021-08-24,"Stow, OH",United States,041934N,0812625E,Non-Fatal,Unknown,Airplane,Cessna Aircraft Company,152,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Cessna Aircraft Company_152
2021-08-25,"Chino, CA",United States,335940N,1173524W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150D,No,1,,Personal,0,1,0,0,VMC,2021-10-25,2021,1,0.0,1.0,0,Cessna Aircraft Company_150D
2021-08-26,"Olive Branch, MS",United States,345742N,0894946E,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,,Instructional,0,1,0,0,,,2021,1,0.0,1.0,0,Cessna Aircraft Company_172
2021-08-26,"Banner Elk, NC",United States,3609360,8153480E,Non-Fatal,Substantial,Airplane,Embraer,EMB-505,No,2,,Positioning,0,0,0,2,VMC,2021-10-08,2021,2,0.0,0.0,0,Embraer_EMB-505
2021-08-26,"Fairfield, NJ",United States,405240N,0741645W,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,No,1,,Personal,0,0,0,1,,,2021,1,0.0,0.0,0,Cirrus Design Corp_SR22
2021-08-28,"Bernard, ID",United States,045034N,1145219W,Fatal,Substantial,Airplane,Cessna Aircraft Company,TU206F,No,1,,,2,0,1,0,VMC,2021-09-29,2021,3,0.6666666666666666,0.0,0,Cessna Aircraft Company_TU206F
2021-08-28,"Spartanburg, SC",United States,345459N,0815721W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA32,No,1,,Instructional,0,2,1,0,VMC,2021-10-05,2021,3,0.0,0.6666666666666666,0,Piper Aircraft_PA32
2021-08-28,"Kenai, AK",United States,604627N,1515355W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-18-150,No,1,,Personal,0,0,0,1,VMC,,2021,1,0.0,0.0,0,Piper Aircraft_PA-18-150
